TheTime,Ballast,Conflat1,Conflat2,Conflat3,Conflat4,Current,DiffusionPump,Voltage
"22-05-02 14:30:19",-0.4373438,-0.7697045,-0.4252056,-0.6848551,0.2178339,0.9632004,0.9296987,-0.9744984
"22-05-02 14:30:20",-0.6072982,0.1213843,0.06080466,-0.8855882,-0.03041640,0.9870655,0.8557076,-0.9472259
"22-05-02 14:30:21",-0.7539472,0.9038386,0.5348488,-0.9891593,-0.2784351,0.9987935,0.7572472,-0.9102019
"22-05-02 14:30:22",-0.8707106,0.8414485,0.8775925,-0.9819514,-0.5101925,0.9979892,0.6367365,-0.8636538
"22-05-02 14:30:23",-0.9497201,0.02147994,0.9999423,-0.8695834,-0.7032992,0.9852194,0.5030974,-0.8102778
"22-05-02 14:30:24",-0.9929920,-0.8296620,0.8826851,-0.6601588,-0.8573112,0.9601507,0.3527563,-0.7477239
"22-05-02 14:30:25",-0.9963255,-0.9094816,0.5404886,-0.3715505,-0.9595185,0.9223388,0.1891920,-0.6761482
"22-05-02 14:30:26",-0.9603560,-0.1575377,0.07901588,-0.05270775,-0.9992180,0.8746799,0.02636304,-0.6005095
"22-05-02 14:30:27",-0.8855116,0.7481139,-0.4101400,0.2780259,-0.9777583,0.8153218,-0.1404037,-0.5173890
"22-05-02 14:30:28",-0.7765537,0.9646980,-0.7947826,0.5748598,-0.8963521,0.7466776,-0.3014532,-0.4300866
"22-05-02 14:30:29",-0.6347828,0.2926953,-0.9889908,0.8123571,-0.7576202,0.6677162,-0.4565302,-0.3371271
"22-05-02 14:30:30",-0.4699685,-0.6406290,-0.9401730,0.9577200,-0.5741527,0.5817465,-0.5967823,-0.2421950
"22-05-02 14:30:31",-0.2844991,-0.9917710,-0.6602936,0.9990845,-0.3528402,0.4875965,-0.7220731,-0.1437423
"22-05-02 14:30:32",-0.08901018,-0.4310360,-0.2209811,0.9304886,-0.1111798,0.3881114,-0.8265352,-0.04454932
"22-05-02 14:30:33",0.1105201,0.5258649,0.2733422,0.7595496,0.1379912,0.2835942,-0.9084188,0.05534487
"22-05-02 14:30:34",0.3066031,0.9999195,0.7026076,0.5036575,0.3797516,0.1750361,-0.9653765,0.1551814
"22-05-02 14:30:35",0.4894498,0.5516151,0.9576270,0.1935373,0.5966526,0.06487653,-0.9952620,0.2529511
"22-05-02 14:30:36",0.6523992,-0.4005679,0.9788430,-0.1369471,0.7760841,-0.04577696,-0.9976418,0.3479400
"22-05-02 14:30:37",0.7899604,-0.9874388,0.7609211,-0.4535190,0.9079770,-0.1562603,-0.9724316,0.4397966
"22-05-02 14:30:38",0.8964330,-0.6630712,0.3545728,-0.7212183,0.9836230,-0.2653046,-0.9199749,0.5276461
"22-05-02 14:30:39",0.9663792,0.2672963,-0.1348807,-0.9075417,0.9977128,-0.3701133,-0.8426037,0.6094583
"22-05-02 14:30:40",0.9982599,0.9567996,-0.5955047,-0.9951689,0.9495662,-0.4713493,-0.7410054,0.6859419
"22-05-02 14:30:41",0.9900063,0.7600067,-0.9082718,-0.9723221,0.8421344,-0.5664625,-0.6190135,0.7553221
"22-05-02 14:30:42",0.9427718,-0.1285899,-0.9979223,-0.8437410,0.6839485,-0.6536967,-0.4812741,0.8165288
"22-05-02 14:30:43",0.8570585,-0.9067536,-0.8431076,-0.6199593,0.4807573,-0.7340730,-0.3281509,0.8704077
"22-05-02 14:30:44",0.7371587,-0.8429193,-0.4806038,-0.3280407,0.2480546,-0.8050667,-0.1663376,0.9153468
"22-05-02 14:30:45",0.5891012,-0.008138032,-0.004069050,-0.002712744,0.002034529,-0.8655729,-0.001356373,0.9508047
"22-05-02 14:30:46",0.4158624,0.8399212,0.4781693,0.3262930,-0.2467107,-0.9159988,0.1654257,0.9770946
"22-05-02 14:30:47",0.2270826,0.9108772,0.8404396,0.6173707,-0.4785890,-0.9548030,0.3265942,0.9934474
"22-05-02 14:30:48",0.03084394,0.1536334,0.9970276,0.8391850,-0.6793211,-0.9816872,0.4775740,0.9998810
"22-05-02 14:30:49",-0.1689127,-0.7503768,0.9113205,0.9711662,-0.8401481,-0.9967825,0.6170886,0.9964013
"22-05-02 14:30:50",-0.3608238,-0.9624363,0.6035281,0.9958028,-0.9479825,-0.9995334,0.7387573,0.9830142
"22-05-02 14:30:51",-0.5393663,-0.2889893,0.1460611,0.9106776,-0.9973153,-0.9899408,0.8405706,0.9597060
"22-05-02 14:30:52",-0.6959824,0.6498164,-0.3463443,0.7252632,-0.9844053,-0.9681342,0.9188231,0.9268384
"22-05-02 14:30:53",-0.8244075,0.9911175,-0.7526583,0.4610138,-0.9106073,-0.9345207,0.9714404,0.8848719
"22-05-02 14:30:54",-0.9209824,0.4170639,-0.9769537,0.1429132,-0.7789259,-0.8889278,0.9974305,0.8335479
"22-05-02 14:30:55",-0.9797405,-0.5334070,-0.9606921,-0.1864437,-0.6009925,-0.8330973,0.9956068,0.7746841
"22-05-02 14:30:56",-1.000000,-0.9999992,-0.7066694,-0.5003569,-0.3823978,-0.7659561,0.9658725,0.7070193
"22-05-02 14:30:57",-0.9802527,-0.5442474,-0.2837915,-0.7548117,-0.1433771,-0.6904242,0.9099290,0.6333447
"22-05-02 14:30:58",-0.9215551,0.4103609,0.2098533,-0.9276789,0.1055157,-0.6061002,0.8286673,0.5530608
"22-05-02 14:30:59",-0.8260264,0.9891100,0.6530015,-0.9987880,0.3483126,-0.5141459,0.7242991,0.4671020
"22-05-02 14:31:00",-0.6978850,0.6598420,0.9357896,-0.9601114,0.5689644,-0.4160830,0.6001592,0.3766896
"22-05-02 14:31:01",-0.5411832,-0.2786375,0.9900496,-0.8151989,0.7552215,-0.3123738,0.4587041,0.2820419
"22-05-02 14:31:02",-0.3624146,-0.9600850,0.7999088,-0.5794841,0.8944612,-0.2045773,0.3041516,0.1843679
"22-05-02 14:31:03",-0.1705460,-0.7558288,0.4154700,-0.2817712,0.9771404,-0.09506942,0.1423348,0.08558706
"22-05-02 14:31:04",0.02755525,0.1373580,-0.06884233,0.04591511,0.9994067,0.01530980,-0.02296361,-0.01377893
"22-05-02 14:31:05",0.2256018,0.9077142,-0.5387073,0.3702406,0.9598159,0.1260862,-0.1884995,-0.1135350
"22-05-02 14:31:06",0.4151999,0.8418920,-0.8773956,0.6545629,0.8601650,0.2356313,-0.3492796,-0.2124498
"22-05-02 14:31:07",0.5883099,-0.003243395,-0.9999987,0.8665655,0.7065332,0.3423588,-0.5004681,-0.3093254
"22-05-02 14:31:08",0.7362845,-0.8394238,-0.8784866,0.9817151,0.5109956,0.4437305,-0.6362563,-0.4020746
"22-05-02 14:31:09",0.8560406,-0.9108681,-0.5418959,0.9899626,0.2824486,0.5403617,-0.7554236,-0.4914730
"22-05-02 14:31:10",0.9417231,-0.1440996,-0.07223851,0.8891107,0.03614287,0.6303971,-0.8537248,-0.5760256
"22-05-02 14:31:11",0.9898580,0.7565902,0.4159992,0.6897691,-0.2128791,0.7127943,-0.9284475,-0.6549578
"22-05-02 14:31:12",0.9983273,0.9584612,0.8016305,0.4143111,-0.4484307,0.7863030,-0.9772756,-0.7272604
"22-05-02 14:31:13",0.9669106,0.2772792,0.9901488,0.09351683,-0.6557366,0.8499970,-0.9989038,-0.7921854
"22-05-02 14:31:14",0.8972813,-0.6558628,0.9367177,-0.2361887,-0.8216099,0.9029899,-0.9929016,-0.8489580
"22-05-02 14:31:15",0.7915008,-0.9893485,0.6536183,-0.5415618,-0.9372365,0.9451202,-0.9593386,-0.8975434
"22-05-02 14:31:16",0.6538546,-0.4093541,0.2093137,-0.7874220,-0.9944467,0.9755924,-0.8990034,-0.9371820
"22-05-02 14:31:17",0.4916901,0.5408474,-0.2818504,-0.9450276,-0.9898127,0.9938415,-0.8145522,-0.9671531
"22-05-02 14:31:18",0.3070156,0.9999447,-0.7108157,-0.9999939,-0.9228701,0.9999993,-0.7058661,-0.9878523
"22-05-02 14:31:19",0.1137838,0.5397618,-0.9596400,-0.9448869,-0.8003847,0.9938256,-0.5799151,-0.9983751
"22-05-02 14:31:20",-0.08664396,-0.4202890,-0.9765732,-0.7849464,-0.6264241,0.9752983,-0.4361401,-0.9990594
"22-05-02 14:31:21",-0.2820930,-0.9900871,-0.7551341,-0.5401139,-0.4149877,0.9449325,-0.2814321,-0.9897947
"22-05-02 14:31:22",-0.4674148,-0.6516608,-0.3474835,-0.2343896,-0.1765133,0.9027246,-0.1180196,-0.9705767
"22-05-02 14:31:23",-0.6334237,0.2842809,0.1436297,0.09593762,0.07200172,0.8495697,0.04802422,-0.9417550
"22-05-02 14:31:24",-0.7745318,0.9603570,0.6005111,0.4163497,0.3165308,0.7858413,0.2130674,-0.9034752
"22-05-02 14:31:25",-0.8847558,0.7534780,0.9103497,0.6909137,0.5413687,0.7124243,0.3721980,-0.8561702
"22-05-02 14:31:26",-0.9597126,-0.1461771,0.9973110,0.8894309,0.7325591,0.6302160,0.5210232,-0.8003073
"22-05-02 14:31:27",-0.9965021,-0.9137698,0.8385203,0.9902936,0.8788829,0.5396990,0.6561284,-0.7360597
"22-05-02 14:31:28",-0.9933492,-0.8381133,0.4767095,0.9815621,0.9692938,0.4434909,0.7717330,-0.6651540
"22-05-02 14:31:29",-0.9507441,0.005047151,-0.002523584,0.8651830,0.9999992,0.3414931,0.8664457,-0.5873769
"22-05-02 14:31:30",-0.8696671,0.8471229,-0.4840470,0.6520980,0.9682567,0.2345764,0.9375859,-0.5031706
"22-05-02 14:31:31",-0.7548787,0.9068519,-0.8430449,0.3696055,0.8768817,0.1258601,0.9821377,-0.4148106
"22-05-02 14:31:32",-0.6084103,0.1283323,-0.9979307,0.04288258,0.7294859,0.01429808,0.9997700,-0.3212299
"22-05-02 14:31:33",-0.4400238,-0.7601001,-0.9082417,-0.2838649,0.5392375,-0.09579367,0.9896626,-0.2258471
"22-05-02 14:31:34",-0.2519095,-0.9560630,-0.5944909,-0.5832922,0.3129678,-0.2061042,0.9519092,-0.1269827
"22-05-02 14:31:35",-0.05386112,-0.2661879,-0.1343109,-0.8176893,0.06730810,-0.3137392,0.8875978,-0.02694034
"22-05-02 14:31:36",0.1441334,0.6617764,0.3537646,-0.9603513,-0.1798131,-0.4163434,0.7996227,0.07225556
"22-05-02 14:31:37",0.3376183,0.9886014,0.7584710,-0.9987313,-0.4173087,-0.5144714,0.6890734,0.1713431
"22-05-02 14:31:38",0.5181808,0.4059150,0.9782410,-0.9270715,-0.6294951,-0.6065305,0.5590686,0.2690064
"22-05-02 14:31:39",0.6775118,-0.5482577,0.9582039,-0.7537639,-0.8018997,-0.6908089,0.4140378,0.3636538
"22-05-02 14:31:40",0.8107588,-0.9998898,0.7018381,-0.4957079,-0.9252936,-0.7671038,0.2564281,0.4553129
"22-05-02 14:31:41",0.9104559,-0.5322535,0.2769612,-0.1859973,-0.9901720,-0.8331810,0.09340703,0.5414766
"22-05-02 14:31:42",0.9747889,0.4310714,-0.2210002,0.1480141,-0.9937992,-0.8897136,-0.07421169,0.6232459
"22-05-02 14:31:43",0.9996710,0.9917850,-0.6603347,0.4625266,-0.9356739,-0.9347229,-0.2381120,0.6979790
"22-05-02 14:31:44",0.9849716,0.6464047,-0.9388809,0.7262905,-0.8198299,-0.9682587,-0.3953556,0.7657402
"22-05-02 14:31:45",0.9309083,-0.2943032,-0.9888660,0.9114410,-0.6523770,-0.9900280,-0.5424800,0.8262121
"22-05-02 14:31:46",0.8399656,-0.9627746,-0.7969647,0.9958408,-0.4449574,-0.9995376,-0.6741253,0.8782482
"22-05-02 14:31:47",0.7154146,-0.7476353,-0.4098112,0.9708365,-0.2095586,-0.9967455,-0.7873190,0.9216019
"22-05-02 14:31:48",0.5623442,0.1548770,0.07767315,0.8389567,0.03886594,-0.9816606,-0.8786917,0.9557466
"22-05-02 14:31:49",0.3868545,0.9149978,0.5461415,0.6147194,0.2848746,-0.9544689,-0.9457129,0.9803420
"22-05-02 14:31:50",0.1951349,0.8315959,0.8818677,0.3215112,0.5140540,-0.9153217,-0.9866372,0.9951825
"22-05-02 14:31:51",-0.002782005,-0.01390959,0.9999758,-0.004636624,0.7095615,-0.8652516,-0.9999973,0.9999990
"22-05-02 14:31:52",-0.2014032,-0.8489266,0.8742170,-0.3315856,0.8618397,-0.8043236,-0.9857548,0.9948639
"22-05-02 14:31:54",-0.3919868,-0.9034033,0.5344194,-0.6220178,0.9605258,-0.7334783,-0.9441936,0.9797885
"22-05-02 14:31:55",-0.7198578,0.7684368,-0.4243079,-0.9733309,0.9760937,-0.5652650,-0.7840299,0.9203590
"22-05-02 14:31:56",-0.8429709,0.9548857,-0.8052868,-0.9949534,0.8924364,-0.4707109,-0.6706944,0.8769148
"22-05-02 14:31:57",-0.9334494,0.2605834,-0.9913252,-0.9065650,0.7521409,-0.3693948,-0.5375564,0.8242297
"22-05-02 14:31:58",-0.9859188,-0.6674095,-0.9339944,-0.7198753,0.5668828,-0.2646821,-0.3910860,0.7639453
"22-05-02 14:31:59",-0.9994771,-0.9869553,-0.6476902,-0.4526182,0.3450335,-0.1559276,-0.2326968,0.6955810
"22-05-02 14:32:00",-0.9732107,-0.3993829,-0.2039801,-0.1365202,0.1025304,-0.04563345,-0.06842046,0.6205179
"22-05-02 14:32:01",-0.9077655,0.5593113,0.2924400,0.1965633,-0.1478447,0.06590273,0.09876454,0.5387588
"22-05-02 14:32:02",-0.8068493,0.9998308,0.7135798,0.5053002,-0.3869276,0.1756604,0.2617789,0.4523509
"22-05-02 14:32:03",-0.6729973,0.5224111,0.9624692,0.7604282,-0.6035764,0.2840263,0.4186753,0.3608012
"22-05-02 14:32:04",-0.5129039,-0.4338593,0.9749309,0.9308704,-0.7818273,0.3884320,0.5633163,0.2660395
"22-05-02 14:32:05",-0.3311515,-0.9931840,0.7471803,0.9992419,-0.9123106,0.4887170,0.6932060,0.1679619
"22-05-02 14:32:06",-0.1383600,-0.6396376,0.3400907,0.9575962,-0.9849854,0.5818631,0.8025315,0.06934697
"22-05-02 14:32:07",0.06148379,0.3027844,-0.1532007,0.8102977,-0.9970444,0.6685899,0.8905107,-0.03075645
"22-05-02 14:32:08",0.2597503,0.9671624,-0.6106721,0.5722592,-0.9465420,0.7473811,0.9539583,-0.1310042
"22-05-02 14:32:09",0.4450125,0.7417339,-0.9139733,0.2749624,-0.8383837,0.8159366,0.9903169,-0.2285559
"22-05-02 14:32:10",0.6143192,-0.1652600,-0.9965566,-0.05531234,-0.6771575,0.8751010,0.9996172,-0.3247633
"22-05-02 14:32:11",0.7594790,-0.9211273,-0.8334451,-0.3804865,-0.4729681,0.9235761,0.9810164,-0.4180121
"22-05-02 14:32:12",0.8737413,-0.8243062,-0.4657552,-0.6625407,-0.2398816,0.9604460,0.9351540,-0.5067589
"22-05-02 14:32:13",0.9524953,0.02344763,0.01172462,-0.8699072,0.005862412,0.9852569,0.8640646,-0.5896808
"22-05-02 14:32:14",0.9940000,0.8535710,0.4893994,-0.9833631,0.2529231,0.9981469,0.7686517,-0.6673157
"22-05-02 14:32:15",0.9958529,0.8980325,0.8485072,-0.9884944,0.4851887,0.9987194,0.6514380,-0.7385723
"22-05-02 14:32:16",0.9580725,0.1175306,0.9982658,-0.8849866,0.6859784,0.9869962,0.5169059,-0.8020367
"22-05-02 14:32:17",0.8821474,-0.7714856,0.9045017,-0.6841760,0.8445324,0.9631169,0.3678879,-0.8576052
"22-05-02 14:32:18",0.7699717,-0.9497360,0.5860666,-0.4054434,0.9513840,0.9270070,0.2072195,-0.9050077
"22-05-02 14:32:19",0.6291081,-0.2574998,0.1298492,-0.08670229,0.9978812,0.8801294,0.04339201,-0.9426871
"22-05-02 14:32:20",0.4617149,0.6757302,-0.3625265,0.2448047,0.9828462,0.8219112,-0.1233442,-0.9713466
"22-05-02 14:32:21",0.2751052,0.9843233,-0.7669333,0.5502796,0.9060151,0.7532336,-0.2872452,-0.9903066
"22-05-02 14:32:22",0.08031748,0.3912786,-0.9798654,0.7914580,0.7744867,0.6763534,-0.4408948,-0.9991920
"22-05-02 14:32:23",-0.1200659,-0.5661117,-0.9550729,0.9482859,0.5931396,0.5901681,-0.5842013,-0.9981898
"22-05-02 14:32:24",-0.3141906,-0.9996295,-0.6974166,0.9999588,0.3763868,0.4973781,-0.7103078,-0.9872588
"22-05-02 14:32:25",-0.4967753,-0.5160189,-0.2677899,0.9417949,0.1351345,0.3979764,-0.8173702,-0.9664055
"22-05-02 14:32:26",-0.6590811,0.4407091,0.2262189,0.7802517,-0.1138497,0.2939492,-0.9015170,-0.9359679
"22-05-02 14:32:27",-0.7953576,0.9934632,0.6655251,0.5326535,-0.3561071,0.1861521,-0.9608156,-0.8961419
"22-05-02 14:32:28",-0.9006407,0.6264396,0.9432576,0.2237487,-0.5779006,0.07514876,-0.9936415,-0.8469252
"22-05-02 14:32:29",-0.9686148,-0.3096228,0.9876385,-0.1047396,-0.7605094,-0.03497023,-0.9986240,-0.7901160
"22-05-02 14:32:30",-0.9987194,-0.9681479,0.7906893,-0.4252531,-0.8978356,-0.1458913,-0.9759801,-0.7247733
"22-05-02 14:32:31",-0.9889497,-0.7357655,0.4017236,-0.6972821,-0.9787137,-0.2543733,-0.9264979,-0.6525904
"22-05-02 14:32:32",-0.9391339,0.1816678,-0.09121414,-0.8948485,-0.9989573,-0.3610223,-0.8504029,-0.5729087
"22-05-02 14:32:33",-0.8527604,0.9234385,-0.5550917,-0.9913947,-0.9570238,-0.4616352,-0.7519663,-0.4887217
"22-05-02 14:32:34",-0.7325005,0.8239499,-0.8850601,-0.9799040,-0.8560014,-0.5568077,-0.6326652,-0.3995207
"22-05-02 14:32:35",-0.5820120,-0.03558172,-0.9998417,-0.8600331,-0.7007875,-0.6458118,-0.4948544,-0.3056303
"22-05-02 14:32:36",-0.4095839,-0.8581232,-0.8698976,-0.6467609,-0.5033725,-0.7261835,-0.3444613,-0.2094368
"22-05-02 14:32:37",-0.2192970,-0.8936749,-0.5250167,-0.3602070,-0.2728626,-0.7982400,-0.1832043,-0.1103219
"22-05-02 14:32:38",-0.02085399,-0.1040886,-0.05211513,-0.03475221,-0.02606642,-0.8601742,-0.01737873,-0.01042756
"22-05-02 14:32:39",0.1778094,0.7794577,0.4321719,0.2935451,0.2215951,-0.9113322,0.1484162,0.08926100
"22-05-02 14:32:40",0.3694596,0.9488129,0.8111223,0.5897202,0.4555894,-0.9513028,0.3101551,0.1880867
"22-05-02 14:32:41",0.5477918,0.2405962,0.9926292,0.8227340,0.6628758,-0.9797613,0.4645285,0.2858193
"22-05-02 14:32:42",0.7028825,-0.6857376,0.9294753,0.9633089,0.8273102,-0.9959008,0.6048160,0.3799303
"22-05-02 14:32:43",0.8300500,-0.9831932,0.6393089,0.9981279,0.9404653,-0.9997919,0.7284096,0.4702718
"22-05-02 14:32:44",0.9238483,-0.3830602,0.1952903,0.9239316,0.9951747,-0.9914508,0.8314318,0.5555363
"22-05-02 14:32:45",0.9817764,0.5767821,-0.3025739,0.7461560,0.9882120,-0.9706584,0.9126256,0.6363806
"22-05-02 14:32:46",0.9999728,0.9993193,-0.7200319,0.4893103,0.9203100,-0.9382824,0.9674993,0.7097112
"22-05-02 14:32:47",0.9782478,0.5020869,-0.9656131,0.1744397,0.7937202,-0.8937528,0.9961596,0.7769942
"22-05-02 14:32:48",0.9179942,-0.4512995,-0.9727211,-0.1554409,0.6196863,-0.8388531,0.9969567,0.8356416
"22-05-02 14:32:49",0.8212378,-0.9944405,-0.7434044,-0.4692432,0.4069139,-0.7735262,0.9703270,0.8861676
"22-05-02 14:32:50",0.6905626,-0.6207823,-0.3286465,-0.7338354,0.1666538,-0.6979617,0.9163316,0.9282437
"22-05-02 14:32:51",0.5342138,0.3180817,0.1611470,-0.9148351,-0.08083805,-0.6148253,0.8378030,0.9605596
"22-05-02 14:32:52",0.3548052,0.9706849,0.6162971,-0.9967285,-0.3259496,-0.5231723,0.7351267,0.9836006
"22-05-02 14:32:53",0.1628449,0.7296888,0.9175455,-0.9686704,-0.5488028,-0.4258851,0.6130457,0.9966573
"22-05-02 14:32:54",-0.03640355,-0.1810539,0.9958597,-0.8341068,-0.7385470,-0.3229428,0.4734961,0.9998343
"22-05-02 14:32:55",-0.2354432,-0.9277630,0.8286042,-0.6060404,-0.8831293,-0.2153248,0.3198173,0.9929472
"22-05-02 14:32:56",-0.4237029,-0.8157042,0.4590919,-0.3126502,-0.9716967,-0.1057956,0.1583219,0.9761663
"22-05-02 14:32:57",-0.5944257,0.04115221,-0.02058047,0.01372081,-0.9999470,0.004573730,-0.006860566,0.9497764
"22-05-02 14:32:58",-0.7431984,0.8662256,-0.5001734,0.3421455,-0.9658999,0.1161371,-0.1737139,0.9135292
"22-05-02 14:32:59",-0.8605830,0.8917144,-0.8522319,0.6289158,-0.8726867,0.2247820,-0.3335615,0.8687089
"22-05-02 14:33:00",-0.9450189,0.09478124,-0.9988739,0.8497740,-0.7236864,0.3320903,-0.4862370,0.8145599
"22-05-02 14:33:01",-0.9910389,-0.7839033,-0.9002452,0.9751743,-0.5313270,0.4342171,-0.6239236,0.7528523
"22-05-02 14:33:02",-0.9978480,-0.9466612,-0.5821380,0.9940260,-0.3057041,0.5312308,-0.7446958,0.6835313
"22-05-02 14:33:03",-0.9648766,-0.2393347,-0.1205464,0.9034532,-0.06038338,0.6219874,-0.8451884,0.6071641
"22-05-02 14:33:04",-0.8935406,0.6869870,0.3696825,0.7136904,0.1882045,0.7048985,-0.9220795,0.5248893
"22-05-02 14:33:05",-0.7856394,0.9812902,0.7721834,0.4430674,0.4269662,0.7797033,-0.9737783,0.4366437
"22-05-02 14:33:06",-0.6481681,0.3749004,0.9815969,0.1277465,0.6360171,0.8438931,-0.9979496,0.3453279
"22-05-02 14:33:07",-0.4837553,-0.5785015,0.9528067,-0.2041841,0.8073344,0.8982367,-0.9947192,0.2497966
"22-05-02 14:33:08",-0.3004677,-0.9989930,0.6910621,-0.5128998,0.9281151,0.9413865,-0.9639628,0.1520000
"22-05-02 14:33:09",-0.1049785,-0.5019583,0.2599117,-0.7655594,0.9913709,0.9729869,-0.9064671,0.05256191
"22-05-02 14:33:10",0.09468487,0.4565688,-0.2348530,-0.9339259,0.9929831,0.9925853,-0.8238527,-0.04739570
"22-05-02 14:33:11",0.2920290,0.9960369,-0.6749294,-0.9995594,0.9321701,0.9999510,-0.7175241,-0.1476322
"22-05-02 14:33:12",0.4748720,0.6190244,-0.9448205,-0.9550112,0.8147356,0.9949675,-0.5930557,-0.2448929
"22-05-02 14:33:13",0.6412144,-0.3323615,-0.9856856,-0.8041607,0.6447503,0.9775746,-0.4503266,-0.3410559
"22-05-02 14:33:14",0.7800967,-0.9717437,-0.7861419,-0.5671388,0.4370092,0.9484177,-0.2969661,-0.4326321
"22-05-02 14:33:15",0.8888504,-0.7236212,-0.3935751,-0.2664213,0.2008825,0.9074146,-0.1344309,-0.5204818
"22-05-02 14:33:16",0.9625636,0.1970486,0.09901080,0.06606741,-0.04956633,0.8547967,0.03305176,-0.6037151
"22-05-02 14:33:17",0.9972228,0.9313384,0.5638463,0.3888260,-0.2950595,0.7920003,0.1983542,-0.6802661
"22-05-02 14:33:18",0.9922823,0.8129490,0.8894759,0.6674641,-0.5210653,0.7198583,0.3573220,-0.7496665
"22-05-02 14:33:19",0.9479605,-0.04932576,0.9996956,0.8741322,-0.7157759,0.6385779,0.5071055,-0.8119076
"22-05-02 14:33:20",0.8658083,-0.8671087,0.8654822,0.9849331,-0.8662966,0.5493075,0.6430647,-0.8661339
"22-05-02 14:33:21",0.7485924,-0.8857420,0.5176012,0.9870832,-0.9632295,0.4528548,0.7616458,-0.9118746
"22-05-02 14:33:22",0.6026158,-0.09215100,0.04612459,0.8809936,-0.9997339,0.3516372,0.8582331,-0.9481644
"22-05-02 14:33:23",0.4316707,0.7894253,-0.4394049,0.6771678,-0.9742405,0.2454355,0.9316192,-0.9752003
"22-05-02 14:33:24",0.2427729,0.9411835,-0.8178924,0.3974216,-0.8875165,0.1358141,0.9791926,-0.9924926
"22-05-02 14:33:25",0.04509510,0.2236443,-0.9936475,0.07511314,-0.7458341,0.02505870,0.9992935,-0.9997456
"22-05-02 14:33:26",-0.1534698,-0.6964178,-0.9267245,-0.2539847,-0.5586853,-0.08549479,0.9917682,-0.9970339
"22-05-02 14:33:27",-0.3461238,-0.9807783,-0.6343794,-0.5555802,-0.3368814,-0.1950942,0.9569386,-0.9844259
"22-05-02 14:33:28",-0.5254338,-0.3667084,-0.1866334,-0.7968367,-0.09372932,-0.3025311,0.8955989,-0.9619861
"22-05-02 14:33:29",-0.6848796,0.5896293,0.3101016,-0.9512912,0.1569977,-0.4069682,0.8087935,-0.9296925
"22-05-02 14:33:30",-0.8153130,0.9985446,0.7259246,-0.9998382,0.3951112,-0.5051832,0.7007191,-0.8885439
"22-05-02 14:33:31",-0.9140769,0.4943232,0.9667673,-0.9389445,0.6100583,-0.5977416,0.5726828,-0.8383140
"22-05-02 14:33:32",-0.9767259,-0.4705737,0.9701445,-0.7732077,0.7882029,-0.6835166,0.4276957,-0.7792597
"22-05-02 14:33:33",-0.9998457,-0.9961437,0.7374742,-0.5251419,0.9152528,-0.7597338,0.2729334,-0.7132913
"22-05-02 14:33:34",-0.9834057,-0.6120450,0.3234015,-0.2177885,0.9864740,-0.8271487,0.1095537,-0.6397577
"22-05-02 14:33:35",-0.9273890,0.3394446,-0.1722991,0.1151859,0.9962542,-0.8846199,-0.05768903,-0.5594200
"22-05-02 14:33:36",-0.8351285,0.9737933,-0.6215164,0.4323686,0.9442990,-0.9306689,-0.2217014,-0.4743127
"22-05-02 14:33:37",-0.7092025,0.7175226,-0.9210145,0.7036001,0.8335252,-0.9654977,-0.3803971,-0.3840541
"22-05-02 14:33:38",-0.5536035,-0.2066670,-0.9945882,0.8986080,0.6693670,-0.9885604,-0.5297394,-0.2891536
"22-05-02 14:33:39",-0.3779651,-0.9333397,-0.8243162,0.9925189,0.4657630,-0.9991678,-0.6625363,-0.1925878
"22-05-02 14:33:40",-0.1872545,-0.8086374,-0.4537029,0.9781029,0.2332885,-0.9975590,-0.7772136,-0.09404407
"22-05-02 14:33:41",0.01163275,0.05813223,0.02907841,0.8561691,-0.01454074,-0.9836649,-0.8708317,0.005816475
"22-05-02 14:33:42",0.2107979,0.8733100,0.5063769,0.6390114,-0.2623811,-0.9575179,-0.9405310,0.1059961
"22-05-02 14:33:43",0.4009154,0.8814923,0.8579622,0.3519664,-0.4930959,-0.9196105,-0.9838731,0.2047986
"22-05-02 14:33:44",0.5742120,0.08328955,0.9991310,0.02779176,-0.6922135,-0.8706207,-0.9999034,0.3010759
"22-05-02 14:33:45",0.7260807,-0.7964676,0.8957347,-0.3023372,-0.8498791,-0.8103893,-0.9882310,0.3952154
"22-05-02 14:33:46",0.8476991,-0.9408132,0.5749237,-0.5962782,-0.9534692,-0.7407897,-0.9494150,0.4845217
"22-05-02 14:33:47",0.9366966,-0.2160991,0.1086935,-0.8274727,-0.9985177,-0.6611373,-0.8836023,0.5700254
"22-05-02 14:33:48",0.9876134,0.7054141,-0.3815787,-0.9657192,-0.9809017,-0.5737940,-0.7935959,0.6492662
"22-05-02 14:33:49",0.9991280,0.9782767,-0.7769502,-0.9975785,-0.9026522,-0.4797738,-0.6820742,0.7217172
"22-05-02 14:33:50",0.9707689,0.3512290,-0.9839435,-0.9195074,-0.7676198,-0.3792094,-0.5508753,0.7874060
"22-05-02 14:33:51",0.9043907,-0.5919182,-0.9502626,-0.7420022,-0.5867496,-0.2750907,-0.4059572,0.8446021
"22-05-02 14:33:52",0.8015892,-0.9980384,-0.6846147,-0.4818079,-0.3681677,-0.1667891,-0.2487199,0.8938331
"22-05-02 14:33:54",0.5054968,0.4722172,0.2434315,0.1632015,0.1226416,0.05461773,0.08187563,0.9650980
